naselje_maticni_broj,naselje_ime,opstina_ime,pop,stage
717690,ЛОКВА,КЊАЖЕВАЦ,18,1
717703,МАЊИНАЦ,КЊАЖЕВАЦ,36,1
717711,МИЉКОВАЦ,КЊАЖЕВАЦ,37,1
717720,МИНИЋЕВО,КЊАЖЕВАЦ,519,1
717738,МУЧИБАБА,КЊАЖЕВАЦ,34,1
800406,ПИВНИЦЕ,БАЧКА ПАЛАНКА,2812,1
736937,БИЉАНОВАЦ,РАШКА,468,1
721000,ЈОШЈЕ,КРУШЕВАЦ,196,1
704687,ЈАСЕНАК,ОБРЕНОВАЦ,628,1
704695,КОНАТИЦЕ,ОБРЕНОВАЦ,699,1
704709,КРТИНСКА,ОБРЕНОВАЦ,951,1
717754,ОРЕШАЦ,КЊАЖЕВАЦ,200,1
721433,РИБАРСКА БАЊА,КРУШЕВАЦ,109,1
803189,ДЕЧ,ПЕЋИНЦИ,1404,1
717860,РАВНО БУЧЈЕ,КЊАЖЕВАЦ,3,1
803251,ПЕЋИНЦИ,ПЕЋИНЦИ,2448,1
718416,БРЕСНИЦА,КОЦЕЉЕВА,128,1
718424,ГАЛОВИЋ,КОЦЕЉЕВА,163,1
722006,ЗЕБИЦА,КУРШУМЛИЈА,23,1
722014,ИВАН КУЛА,КУРШУМЛИЈА,22,1
722022,ИГРИШТЕ,КУРШУМЛИЈА,15,1
722049,КАСТРАТ,КУРШУМЛИЈА,190,1
724793,ПАДЕЖ,ЛЕСКОВАЦ,14,1
721654,ШОГОЉ,КРУШЕВАЦ,113,1
721697,БАРЛОВО,КУРШУМЛИЈА,178,1
736988,БРВЕНИК,РАШКА,43,1
700649,АЛЕКСИНАЧКИ РУДНИК,АЛЕКСИНАЦ,1014,1
721743,ВАСИЉЕВАЦ,КУРШУМЛИЈА,2,1
721751,ВЕЛИКО ПУПАВЦЕ,КУРШУМЛИЈА,21,1
721760,ВИСОКА,КУРШУМЛИЈА,76,1
721786,ВРЕЛО,КУРШУМЛИЈА,23,1
721794,ВРШЕВАЦ,КУРШУМЛИЈА,47,1
721808,ВУКОЈЕВАЦ,КУРШУМЛИЈА,0,1
721816,ГОРЊА МИКУЉАНА,КУРШУМЛИЈА,108,1
721824,ГОРЊЕ ТОЧАНЕ,КУРШУМЛИЈА,3,1
722120,КУТЛОВО,КУРШУМЛИЈА,13,1
727172,МАЛО ГРАДИШТЕ,МАЛО ЦРНИЋЕ,246,1
723380,МАЛО ВОЈЛОВЦЕ,ЛЕБАНЕ,154,1
723398,НОВА ТОПОЛА,ЛЕБАНЕ,59,1
715026,ИЗВАРИЦА,ЖАГУБИЦА,243,1
723401,НОВО СЕЛО,ЛЕБАНЕ,101,1
723410,ПЕРТАТЕ,ЛЕБАНЕ,1207,1
723487,РАДИНОВАЦ,ЛЕБАНЕ,43,1
700878,ГРЕДЕТИН,АЛЕКСИНАЦ,448,1
700886,ГРЕЈАЧ,АЛЕКСИНАЦ,511,1
700894,ДАШНИЦА,АЛЕКСИНАЦ,69,1
700908,ДЕЛИГРАД,АЛЕКСИНАЦ,120,1
700916,ДОБРУЈЕВАЦ,АЛЕКСИНАЦ,239,1
701041,КОПРИВНИЦА,АЛЕКСИНАЦ,130,1
701050,КОРМАН,АЛЕКСИНАЦ,554,1
701068,КРАЉЕВО,АЛЕКСИНАЦ,681,1
701076,КРУШЈЕ,АЛЕКСИНАЦ,241,1
701084,КУЛИНА,АЛЕКСИНАЦ,417,1
701092,ЛИПОВАЦ,АЛЕКСИНАЦ,249,1
701106,ЛОЗНАЦ,АЛЕКСИНАЦ,99,1
701114,ЛОЋИКА,АЛЕКСИНАЦ,240,1
800465,БАЈША,БАЧКА ТОПОЛА,1941,1
804363,БЕЛЕГИШ,СТАРА ПАЗОВА,2535,1
723983,ГОРЊА СЛАТИНА,ЛЕСКОВАЦ,147,1
701289,СРЕЗОВАЦ,АЛЕКСИНАЦ,149,1
701297,СТАНЦИ,АЛЕКСИНАЦ,128,1
701319,СТУБЛИНА,АЛЕКСИНАЦ,134,1
701327,СУБОТИНАЦ,АЛЕКСИНАЦ,726,1
701335,ТЕШИЦА,АЛЕКСИНАЦ,1441,1
701343,ТРЊАНЕ,АЛЕКСИНАЦ,1059,1
738433,ТРНАВА,ЈАГОДИНА,2394,1
746711,ЧУКА,ЦРНА ТРАВА,8,1
746720,БУКОВИЦА,ИВАЊИЦА,1478,1
746738,МРАМОРСКО БРДО,МЕРОШИНА,216,1
800520,ЗОБНАТИЦА,БАЧКА ТОПОЛА,148,1
738506,ВРЛАНЕ,СВИЛАЈНАЦ,144,1
801054,ВЛАЈКОВАЦ,ВРШАЦ,968,1
746754,БЕЉИНА,ЧАЧАК,945,1
746797,ТИКВА,НОВА ВАРОШ,44,1
746819,МАЛИ МИРАШЕВАЦ,РАЧА,75,1
791016,БЕОГРАД (ВОЖДОВАЦ),ВОЖДОВАЦ,155909,1
801216,ПАВЛИШ,ВРШАЦ,1984,1
801259,РИТИШЕВО,ВРШАЦ,436,1
734233,ПРИБОЈ,ПРИБОЈ,13172,1
734241,ПРИБОЈСКА ГОЛЕША,ПРИБОЈ,54,1
734250,ПРИБОЈСКЕ ЧЕЛИЦЕ,ПРИБОЈ,87,1
734268,РАЧА,ПРИБОЈ,1691,1
800554,КРИВАЈА,БАЧКА ТОПОЛА,365,1
743399,ГЛУХАВИЦА,ТУТИН,194,1
804673,СИРИГ,ТЕМЕРИН,2705,1
735221,ЧАУШЕВИЋИ,ПРИЈЕПОЉЕ,91,1
735230,ЏУРОВО,ПРИЈЕПОЉЕ,56,1
735248,АРБАНАШКА,ПРОКУПЉЕ,8,1
735256,БАБИН ПОТОК,ПРОКУПЉЕ,547,1
801305,ГОСПОЂИНЦИ,ЖАБАЉ,3545,1
736996,БРВЕНИК НАСЕЉЕ,РАШКА,372,1
737020,ВОЈМИЛОВИЋИ,РАШКА,51,1
702323,РАДОШЕВАЦ,БАБУШНИЦА,109,1
702331,РАКИТА,БАБУШНИЦА,160,1
702340,РАКОВ ДОЛ,БАБУШНИЦА,2,1
727474,МАЛА БРАИНА,МЕДВЕЂА,10,1
727482,МАРОВАЦ,МЕДВЕЂА,42,1
727504,МАЋЕДОНЦЕ,МЕДВЕЂА,124,1
727580,ПОРОШТИЦА,МЕДВЕЂА,25,1
727598,ПУСТО ШИЛОВО,МЕДВЕЂА,39,1
727601,РАВНА БАЊА,МЕДВЕЂА,186,1
727610,РЕТКОЦЕР,МЕДВЕЂА,55,1
727628,РУЈКОВАЦ,МЕДВЕЂА,137,1
737151,КАРАДАК,РАШКА,59,1
800562,МАЛИ БЕОГРАД,БАЧКА ТОПОЛА,346,1
707791,ДРЕЖНИЦА,БУЈАНОВАЦ,83,1
702358,РАЉИН,БАБУШНИЦА,4,1
702366,РЕСНИК,БАБУШНИЦА,98,1
702374,СТОЛ,БАБУШНИЦА,136,1
702382,СТРЕЛАЦ,БАБУШНИЦА,106,1
702404,СТУДЕНА,БАБУШНИЦА,58,1
702412,СУРАЧЕВО,БАБУШНИЦА,316,1
737267,ЛУКОВО,РАШКА,7,1
727636,СВИРЦЕ,МЕДВЕЂА,76,1
727644,СИЈАРИНА,МЕДВЕЂА,217,1
707805,ЂОРЂЕВАЦ,БУЈАНОВАЦ,3,1
707872,КЛЕНИКЕ,БУЈАНОВАЦ,150,1
707899,КЛИНОВАЦ,БУЈАНОВАЦ,405,1
707902,КОНЧУЉ,БУЈАНОВАЦ,1227,1
707929,КОШАРНО,БУЈАНОВАЦ,74,1
707937,КРШЕВИЦА,БУЈАНОВАЦ,409,1
707945,КУШТИЦА,БУЈАНОВАЦ,81,1
707953,ЛЕВОСОЈЕ,БУЈАНОВАЦ,746,1
707961,ЛЕТОВИЦА,БУЈАНОВАЦ,1345,1
707970,ЛОПАРДИНЦЕ,БУЈАНОВАЦ,691,1
707988,ЛУКАРЦЕ,БУЈАНОВАЦ,5,1
707996,ЛУЧАНЕ,БУЈАНОВАЦ,1074,1
708003,ЉИЉАНЦЕ,БУЈАНОВАЦ,440,1
708011,МАЛИ ТРНОВАЦ,БУЈАНОВАЦ,251,1
708020,МУХОВАЦ,БУЈАНОВАЦ,693,1
703419,ТОПОНИЦА,БЕЛА ПАЛАНКА,15,1
722235,МАЧЈА СТЕНА,КУРШУМЛИЈА,4,1
703460,ШЉИВОВИК,БЕЛА ПАЛАНКА,68,1
703478,ШПАЈ,БЕЛА ПАЛАНКА,6,1
703486,АРНАЈЕВО,БАРАЈЕВО,666,1
703494,БАРАЈЕВО,БАРАЈЕВО,8967,1
722316,НОВО СЕЛО,КУРШУМЛИЈА,41,1
703630,ЗУЦЕ,ВОЖДОВАЦ,1915,1
722324,ОРЛОВАЦ,КУРШУМЛИЈА,8,1
722405,ПРЕВЕТИЦА,КУРШУМЛИЈА,7,1
722413,ПРЕКОРАЂА,КУРШУМЛИЈА,3,1
703869,ДОБАНОВЦИ,СУРЧИН,7705,1
703877,ЈАКОВО,СУРЧИН,6534,1
704016,ВРЕОЦИ,ЛАЗАРЕВАЦ,445,1
722421,ПРОЛОМ,КУРШУМЛИЈА,79,1
737283,МУРЕ,РАШКА,86,1
722812,МАЛА БРЕСНИЦА,КУЧЕВО,63,1
722847,МУСТАПИЋ,КУЧЕВО,507,1
722855,НЕРЕСНИЦА,КУЧЕВО,1464,1
704083,КРУШЕВИЦА,ЛАЗАРЕВАЦ,472,1
704091,ЛАЗАРЕВАЦ,ЛАЗАРЕВАЦ,27635,1
715263,ГРУДАШ,ЖИТОРАЂА,145,1
722871,РАВНИШТЕ,КУЧЕВО,81,1
739979,РАСТЕНОВИЋЕ,СЈЕНИЦА,101,1
801232,ПОТПОРАЊ,ВРШАЦ,211,1
708038,НЕГОВАЦ,БУЈАНОВАЦ,0,1
708046,НЕСАЛЦЕ,БУЈАНОВАЦ,1002,1
740462,РАЉА,СМЕДЕРЕВО,1114,1
708348,БОГАТИЋ,ВАЉЕВО,81,1
735655,ГРАБОВАЦ,ПРОКУПЉЕ,3,1
735663,ГУБЕТИН,ПРОКУПЉЕ,138,1
724874,ПРЕДЕЈАНЕ (СЕЛО),ЛЕСКОВАЦ,297,1
733172,ВИСИБАБА,ПОЖЕГА,1119,1
708356,БРАНГОВИЋ,ВАЉЕВО,94,1
721042,КОБИЉЕ,КРУШЕВАЦ,537,1
721336,ПАДЕЖ,КРУШЕВАЦ,613,1
721344,ПАКАШНИЦА,КРУШЕВАЦ,2071,1
721352,ПАРУНОВАЦ,КРУШЕВАЦ,1809,1
708399,БУЈАЧИЋ,ВАЉЕВО,397,1
708402,ВАЉЕВО,ВАЉЕВО,56059,1
704512,СЕНАЈА,МЛАДЕНОВАЦ,385,1
729167,ДОЊИ КОМРЕН,ЦРВЕНИ КРСТ,1587,2
729175,ДОЊИ МАТЕЈЕВАЦ,ПАНТЕЛЕЈ,875,2
724190,ДОЊЕ БРИЈАЊЕ,ЛЕСКОВАЦ,1002,1
724203,ДОЊЕ КРАЈИНЦЕ,ЛЕСКОВАЦ,655,1
740543,УДОВИЦЕ,СМЕДЕРЕВО,1764,1
708429,ВЕСЕЛИНОВАЦ,ВАЉЕВО,170,1
740675,МАЛА ПЛАНА,СМЕДЕРЕВСКА ПАЛАНКА,660,1
740683,МРАМОРАЦ,СМЕДЕРЕВСКА ПАЛАНКА,431,1
708437,ВЛАШЧИЋ,ВАЉЕВО,36,1
730734,ПОЖЕЖИНА,НОВИ ПАЗАР,78,1
739669,КАМЕШНИЦА,СЈЕНИЦА,297,1
739677,КАЊЕВИНА,СЈЕНИЦА,42,1
739693,КИЈЕВЦИ,СЈЕНИЦА,140,1
708526,ДИВЦИ,ВАЉЕВО,541,1
708577,ДРАЧИЋ,ВАЉЕВО,249,1
708593,ЖАБАРИ,ВАЉЕВО,365,1
720089,РЕКА,КРАЉЕВО,94,1
800287,ПЛАВНА,БАЧ,922,1
728390,САНКОВИЋ,МИОНИЦА,169,1
728403,СТРУГАНИК,МИОНИЦА,144,1
728411,ТАБАНОВИЋ,МИОНИЦА,271,1
728420,ТОДОРИН ДО,МИОНИЦА,122,1
728438,ТОЛИЋ,МИОНИЦА,339,1
728446,ШУШЕОКА,МИОНИЦА,184,1
728454,БРАЋЕВАЦ,НЕГОТИН,199,1
728462,БРЕСТОВАЦ,НЕГОТИН,131,1
728489,БУКОВЧЕ,НЕГОТИН,928,1
728497,ВЕЉКОВО,НЕГОТИН,92,1
728519,ВИДРОВАЦ,НЕГОТИН,618,1
728527,ВРАТНА,НЕГОТИН,159,1
728535,ДУПЉАНЕ,НЕГОТИН,309,1
728543,ДУШАНОВАЦ,НЕГОТИН,548,1
728551,АЛЕКСАНДРОВАЦ,НЕГОТИН,252,1
728560,ЈАБУКОВАЦ,НЕГОТИН,940,1
740691,ПРИДВОРИЦЕ,СМЕДЕРЕВСКА ПАЛАНКА,687,1
740845,ЈЕЗЕРО,СОКОБАЊА,219,1
740853,ЈОШАНИЦА,СОКОБАЊА,499,1
730319,ДРАГОЧЕВО,НОВИ ПАЗАР,49,1
736309,СРЕДЊИ СТАТОВАЦ,ПРОКУПЉЕ,11,1
734403,БЈЕЛАХОВА,ПРИЈЕПОЉЕ,42,1
719714,КРАЉЕВО,КРАЉЕВО,57432,1
728632,МИЛОШЕВО,НЕГОТИН,316,1
728659,МИХАЈЛОВАЦ,НЕГОТИН,268,1
725951,ЂЕРАЂ,ЛУЧАНИ,32,1
725978,ЗЕОКЕ,ЛУЧАНИ,133,1
725986,КАОНА,ЛУЧАНИ,292,1
725994,КОТРАЖА,ЛУЧАНИ,706,1
734411,БРАЈКОВАЦ,ПРИЈЕПОЉЕ,26,1
734420,БРВИНЕ,ПРИЈЕПОЉЕ,77,1
734438,БРОДАРЕВО,ПРИЈЕПОЉЕ,1710,1
734446,БУКОВИК,ПРИЈЕПОЉЕ,44,1
734454,ВИНИЦКА,ПРИЈЕПОЉЕ,319,1
734462,ВРБОВО,ПРИЈЕПОЉЕ,20,1
734489,ГОЈАКОВИЋИ,ПРИЈЕПОЉЕ,80,1
736708,ВЕЛИКО КРЧМАРЕ,РАЧА,613,1
736716,ВИШЕВАЦ,РАЧА,514,1
722952,ШЕВИЦА,КУЧЕВО,415,1
722979,БАЈЕВАЦ,ЛАЈКОВАЦ,446,1
719749,ЛАЂЕВЦИ,КРАЉЕВО,799,1
719757,ЛАЗАЦ,КРАЉЕВО,506,1
726001,КРИВАЧА,ЛУЧАНИ,144,1
726010,КРСТАЦ,ЛУЧАНИ,467,1
726028,ЛИС,ЛУЧАНИ,140,1
726036,ЛИСИЦЕ,ЛУЧАНИ,383,1
728268,МИОНИЦА (ВАРОШИЦА),МИОНИЦА,1590,1
704822,ТРСТЕНИЦА,ОБРЕНОВАЦ,695,1
704849,УРОВЦИ,ОБРЕНОВАЦ,1320,1
704857,УШЋЕ,ОБРЕНОВАЦ,893,1
715433,РЕЧИЦА,ЖИТОРАЂА,772,1
715441,САМАРИНОВАЦ,ЖИТОРАЂА,603,1
715450,ИЗВОР,ЖИТОРАЂА,343,1
715468,СТАРА БОЖУРНА,ЖИТОРАЂА,266,1
715476,СТАРО МОМЧИЛОВО,ЖИТОРАЂА,74,1
715484,СТУДЕНАЦ,ЖИТОРАЂА,179,1
728292,НАНОМИР,МИОНИЦА,171,1
719811,МАТАРУШКА БАЊА,КРАЉЕВО,2432,1
728373,РАКАРИ,МИОНИЦА,342,1
728381,РОБАЈЕ,МИОНИЦА,270,1
714127,РЕСАВИЦА (СЕЛО),ДЕСПОТОВАЦ,105,1
714135,СЕЊСКИ РУДНИК,ДЕСПОТОВАЦ,291,1
734543,ГРАЧАНИЦА,ПРИЈЕПОЉЕ,169,1
720518,СТАВЕ,КРУПАЊ,311,1
720526,ТОЛИСАВАЦ,КРУПАЊ,389,1
720534,ТОМАЊ,КРУПАЊ,303,1
720542,ЦВЕТУЉА,КРУПАЊ,171,1
720569,ЦЕРОВА,КРУПАЊ,747,1
720593,БЕЛА ВОДА,КРУШЕВАЦ,1059,1
714216,БАЧЕВО,ДИМИТРОВГРАД,6,1
714224,БИЛО,ДИМИТРОВГРАД,1,1
802956,БАЧКИ ГРАЧАЦ,ОЏАЦИ,1826,1
743224,БАТРАГЕ,ТУТИН,121,1
714283,ВЛКОВИЈА,ДИМИТРОВГРАД,5,1
714291,ВРАПЧА,ДИМИТРОВГРАД,3,1
714305,ГОЈИН ДОЛ,ДИМИТРОВГРАД,178,1
714313,ГОРЊА НЕВЉА,ДИМИТРОВГРАД,10,1
714321,ГОРЊИ КРИВОДОЛ,ДИМИТРОВГРАД,3,1
714330,ГРАДИЊЕ,ДИМИТРОВГРАД,128,1
714348,ГРАПА,ДИМИТРОВГРАД,3,1
714356,ГУЛЕНОВЦИ,ДИМИТРОВГРАД,17,1
741876,СТАПАРИ,УЖИЦЕ,718,1
715395,ЛУКОМИР,ЖИТОРАЂА,704,1
715409,НОВО МОМЧИЛОВО,ЖИТОРАЂА,39,1
715417,ПЕЈКОВАЦ,ЖИТОРАЂА,1085,1
715425,ПОДИНА,ЖИТОРАЂА,612,1
800694,БАЧКИ ПЕТРОВАЦ,БАЧКИ ПЕТРОВАЦ,5227,1
719935,МУСИНА РЕКА,КРАЉЕВО,218,1
720003,ПЛАНА,КРАЉЕВО,4,1
803570,КРАЉЕВЦИ,РУМА,906,1
802425,КРУШЧИЋ,КУЛА,1468,1
802441,ЛИПАР,КУЛА,1144,1
802964,БОГОЈЕВО,ОЏАЦИ,1245,1
723355,ЛЕБАНЕ,ЛЕБАНЕ,8025,1
802468,РУСКИ КРСТУР,КУЛА,3846,1
800708,ГЛОЖАН,БАЧКИ ПЕТРОВАЦ,1706,1
802476,СИВАЦ,КУЛА,6716,1
715786,МАЛА ЈАСИКОВА,ЗАЈЕЧАР,167,1
715794,МАЛИ ИЗВОР,ЗАЈЕЧАР,272,1
715808,МАЛИ ЈАСЕНОВАЦ,ЗАЈЕЧАР,130,1
715816,МАРИНОВАЦ,ЗАЈЕЧАР,126,1
715824,МЕТРИШ,ЗАЈЕЧАР,145,1
802484,ЦРВЕНКА,КУЛА,7232,1
802492,ЛОВЋЕНАЦ,МАЛИ ИЂОШ,2585,1
743208,АРАПОВИЋЕ,ТУТИН,73,1
716898,ГРУЖА,КНИЋ,123,1
716901,ГУБЕРЕВАЦ,КНИЋ,510,1
743216,БАЉЕН,ТУТИН,65,1
743267,БЛАЦА,ТУТИН,15,1
803006,ЛАЛИЋ,ОЏАЦИ,1085,1
717134,ТОПОНИЦА,КНИЋ,263,1
717142,ЧЕСТИН,КНИЋ,534,1
717169,АЛДИНА РЕКА,КЊАЖЕВАЦ,1,1
717177,АЛДИНАЦ,КЊАЖЕВАЦ,8,1
717185,БАЛАНОВАЦ,КЊАЖЕВАЦ,185,1
743291,БРАЋАК,ТУТИН,165,1
705853,ГОРЊЕ КОЊУВЦЕ,БОЈНИК,97,1
705861,ГРАНИЦА,БОЈНИК,67,1
705870,ДОБРА ВОДА,БОЈНИК,14,1
705888,ДОЊЕ КОЊУВЦЕ,БОЈНИК,361,1
705896,ДРАГОВАЦ,БОЈНИК,727,1
705900,ДУБРАВА,БОЈНИК,21,1
705918,ЂИНЂУША,БОЈНИК,463,1
705926,ЗЕЛЕТОВО,БОЈНИК,63,1
727253,ШАПИНЕ,МАЛО ЦРНИЋЕ,675,1
727296,ВАРАДИН,МЕДВЕЂА,47,1
743305,БРЕГОВИ,ТУТИН,42,1
707660,БРАТОСЕЛЦЕ,БУЈАНОВАЦ,23,1
707678,БРЕЗНИЦА,БУЈАНОВАЦ,1458,1
707686,БРЊАРЕ,БУЈАНОВАЦ,51,1
707694,БУЈАНОВАЦ,БУЈАНОВАЦ,11468,1
707708,БУШТРАЊЕ,БУЈАНОВАЦ,26,1
707716,ВЕЛИКИ ТРНОВАЦ,БУЈАНОВАЦ,7894,1
707724,ВОГАНЦЕ,БУЈАНОВАЦ,8,1
707732,ВРБАН,БУЈАНОВАЦ,69,1
707759,НОВО СЕЛО,БУЈАНОВАЦ,538,1
737003,БРВЕНИЦА,РАШКА,178,1
737011,ВАРЕВО,РАШКА,1382,1
743321,БУЈКОВИЋЕ,ТУТИН,84,1
728918,БЕРЧИНАЦ,ЦРВЕНИ КРСТ,121,2
728926,БРЕНИЦА,ПАНТЕЛЕЈ,428,2
728934,БРЗИ БРОД,МЕДИЈАНА,4643,2
728942,БУБАЊ,ПАЛИЛУЛА (НИШ),525,2
728969,ВЕЛЕ ПОЉЕ,ЦРВЕНИ КРСТ,337,2
728985,ВРТИШТЕ,ЦРВЕНИ КРСТ,1150,2
728993,ВУКМАНОВО,ПАЛИЛУЛА (НИШ),272,2
729019,ГАБРОВАЦ,ПАЛИЛУЛА (НИШ),1127,2
729027,ГОРЊА ВРЕЖИНА,ПАНТЕЛЕЈ,1019,2
729035,ГОРЊА СТУДЕНА,НИШКА БАЊА,219,2
729043,ГОРЊА ТОПОНИЦА,ЦРВЕНИ КРСТ,910,2
743348,ВЕСЕНИЋЕ,ТУТИН,517,1
801453,ТОРДА,ЖИТИШТЕ,1041,1
743356,ВРАПЧЕ,ТУТИН,34,1
729051,ГОРЊА ТРНАВА,ЦРВЕНИ КРСТ,237,2
729060,ГОРЊЕ МЕЂУРОВО,ПАЛИЛУЛА (НИШ),919,2
729078,ГОРЊИ КОМРЕН,ЦРВЕНИ КРСТ,873,2
729086,ГОРЊИ МАТЕЈЕВАЦ,ПАНТЕЛЕЈ,2041,2
729094,ДОЊА ВРЕЖИНА,ПАНТЕЛЕЈ,7085,2
729108,ДОЊА СТУДЕНА,НИШКА БАЊА,218,2
729116,ДОЊА ТОПОНИЦА,ЦРВЕНИ КРСТ,271,2
729574,ТРУПАЛЕ,ЦРВЕНИ КРСТ,1960,2
729582,ХУМ,ЦРВЕНИ КРСТ,1183,2
729604,ЦЕРЈЕ,ПАНТЕЛЕЈ,150,2
729884,НОВА ВАРОШ,НОВА ВАРОШ,7542,1
729892,ОЈКОВИЦА,НОВА ВАРОШ,146,1
729906,РАДИЈЕВИЋИ,НОВА ВАРОШ,104,1
729914,РАДОИЊА,НОВА ВАРОШ,424,1
729922,РУТОШИ,НОВА ВАРОШ,489,1
729949,СЕНИШТА,НОВА ВАРОШ,130,1
729957,ТИСОВИЦА,НОВА ВАРОШ,37,1
729965,ТРУДОВО,НОВА ВАРОШ,34,1
729973,ЧЕЛИЦЕ,НОВА ВАРОШ,37,1
729981,ШТИТКОВО,НОВА ВАРОШ,62,1
729990,АЛУЛОВИЋЕ,НОВИ ПАЗАР,280,1
743372,ГЛОГОВИК,ТУТИН,242,1
802417,ШУМАРАК,КОВИН,113,1
739464,ДОЊЕ ГОРАЧИЋЕ,СЈЕНИЦА,31,1
739472,ДОЊЕ ЛОПИЖЕ,СЈЕНИЦА,63,1
743402,ГНИЛА,ТУТИН,2,1
720119,РОЋЕВИЋИ,КРАЉЕВО,291,1
720127,РУДНО,КРАЉЕВО,144,1
720135,РУДЊАК,КРАЉЕВО,91,1
720143,САВОВО,КРАЉЕВО,34,1
720151,САМАИЛА,КРАЉЕВО,1228,1
720160,СИБНИЦА,КРАЉЕВО,144,1
720178,СИРЧА,КРАЉЕВО,1042,1
720186,СТАНЧА,КРАЉЕВО,44,1
720194,СТУБАЛ,КРАЉЕВО,1007,1
720208,ТАВНИК,КРАЉЕВО,955,1
720216,ТАДЕЊЕ,КРАЉЕВО,39,1
720224,ТЕПЕЧЕ,КРАЉЕВО,61,1
720232,ТОЛИШНИЦА,КРАЉЕВО,90,1
720259,ТРГОВИШТЕ,КРАЉЕВО,9,1
737640,ЖУПАЊЕВАЦ,РЕКОВАЦ,314,1
737658,КАВАДАР,РЕКОВАЦ,311,1
737747,МАЛЕШЕВО,РЕКОВАЦ,102,1
737755,МОТРИЋ,РЕКОВАЦ,100,1
714046,МИЛИВА,ДЕСПОТОВАЦ,793,1
802131,БАШАИД,КИКИНДА,2580,1
714054,ПАЊЕВАЦ,ДЕСПОТОВАЦ,356,1
714062,ПЛАЖАНЕ,ДЕСПОТОВАЦ,1036,1
714089,ПОПОВЊАК,ДЕСПОТОВАЦ,216,1
728276,МИОНИЦА (СЕЛО),МИОНИЦА,1526,1
728284,МРАТИШИЋ,МИОНИЦА,210,1
714097,РАВНА РЕКА,ДЕСПОТОВАЦ,180,1
714119,РЕСАВИЦА,ДЕСПОТОВАЦ,1568,1
741884,СТРМАЦ,УЖИЦЕ,164,1
741892,УЖИЦЕ,УЖИЦЕ,48539,1
741906,ТРНАВА,УЖИЦЕ,317,1
741914,БЕЛОСАВЦИ,ТОПОЛА,843,1
741922,БЛАЗНАВА,ТОПОЛА,409,1
741949,БОЖУРЊА,ТОПОЛА,515,1
741957,ВИНЧА,ТОПОЛА,968,1
741965,ВОЈКОВЦИ,ТОПОЛА,166,1
741973,ГОРЊА ТРНАВА,ТОПОЛА,1353,1
741981,ГОРЊА ШАТОРЊА,ТОПОЛА,414,1
741990,ГОРОВИЧ,ТОПОЛА,219,1
742007,ГУРИШЕВЦИ,ТОПОЛА,86,1
742015,ДОЊА ТРЕШЊЕВИЦА,ТОПОЛА,231,1
802140,ИЂОШ,КИКИНДА,1520,1
742040,ЖАБАРЕ,ТОПОЛА,764,1
742058,ЗАГОРИЦА,ТОПОЛА,522,1
742066,ЈАРМЕНОВЦИ,ТОПОЛА,318,1
742074,ЈЕЛЕНАЦ,ТОПОЛА,266,1
742082,ЈУНКОВАЦ,ТОПОЛА,639,1
742104,КЛОКА,ТОПОЛА,771,1
803014,ОЏАЦИ,ОЏАЦИ,7556,1
803383,ЈЕРМЕНОВЦИ,ПЛАНДИШТЕ,614,1
802182,НОВИ КОЗАРЦИ,КИКИНДА,1475,1
715948,ШИПИКОВО,ЗАЈЕЧАР,202,1
715956,ШЉИВАР,ЗАЈЕЧАР,212,1
715964,БЕДИНА ВАРОШ,ИВАЊИЦА,1630,1
715972,БРАТЉЕВО,ИВАЊИЦА,87,1
741078,БИТВРЂА,СУРДУЛИЦА,5,1
741086,БОЖИЦА,СУРДУЛИЦА,130,1
741094,ВЛАСИНА ОКРУГЛИЦА,СУРДУЛИЦА,91,1
802808,КОВИЉ,НОВИ САД,5151,1
802204,РУСКО СЕЛО,КИКИНДА,2146,1
724980,СЛАВУЈЕВЦЕ,ЛЕСКОВАЦ,330,1
724998,СЛАТИНА,ЛЕСКОВАЦ,386,1
725005,СМРДАН,ЛЕСКОВАЦ,90,1
710016,НОВО СЕЛО,ВЛАДИМИРЦИ,76,1
710067,СКУПЉЕН,ВЛАДИМИРЦИ,709,1
802212,САЈАН,КИКИНДА,880,1
710075,СУВО СЕЛО,ВЛАДИМИРЦИ,252,1
710083,ТРБУШАЦ,ВЛАДИМИРЦИ,279,1
710091,БАЛИНОВЦЕ,ВЛАДИЧИН ХАН,118,1
710105,БАЧВИШТЕ,ВЛАДИЧИН ХАН,23,1
710113,БЕЛАНОВЦЕ,ВЛАДИЧИН ХАН,15,1
710121,БЕЛИШЕВО,ВЛАДИЧИН ХАН,29,1
710130,БОГОШЕВО,ВЛАДИЧИН ХАН,75,1
710148,БРЕСТОВО,ВЛАДИЧИН ХАН,56,1
710156,ВЛАДИЧИН ХАН,ВЛАДИЧИН ХАН,7343,1
710164,ВРБОВО,ВЛАДИЧИН ХАН,233,1
710172,ГАРИЊЕ,ВЛАДИЧИН ХАН,366,1
710199,ГОРЊЕ ЈАБУКОВО,ВЛАДИЧИН ХАН,64,1
710202,ГРАМАЂЕ,ВЛАДИЧИН ХАН,156,1
710229,ДЕКУТИНЦЕ,ВЛАДИЧИН ХАН,206,1
710237,ДОЊЕ ЈАБУКОВО,ВЛАДИЧИН ХАН,52,1
710539,РАВНА РЕКА,ВЛАДИЧИН ХАН,38,1
